trk_code,wager_dt,race_nbr,wager_typ,wager_winner,wager_payoff,wager_min,race_code
BEL,2019-05-27,10,Win_p,"7  Pat On the Back",330,200,27May19_10BEL00
BEL,2019-05-27,10,Win_s,"7  Pat On the Back",250,200,27May19_10BEL00
BEL,2019-05-27,10,Place_p,"5  Giant Expectations",330,200,27May19_10BEL00
BEL,2019-05-27,10,Place_s,"5  Giant Expectations",260,200,27May19_10BEL00
BEL,2019-05-27,10,Show_s,"4  Mr. Buff",520,200,27May19_10BEL00
FG,2019-03-23,10,Exacta,11-6,6990,100,23Mar19_10FG00
FG,2019-03-23,10,Trifecta,11-6-2,13505,50,23Mar19_10FG00
FG,2019-03-23,10,Superfecta,11-6-2-9,23514,10,23Mar19_10FG00
FG,2019-03-23,10,DailyDouble,1-11,7900,100,23Mar19_10FG00
FG,2019-03-23,10,Pick3,1-1-11,18780,50,23Mar19_10FG00
FG,2019-03-23,10,Win_w,"11 Core Beliefs",2020,200,23Mar19_10FG00
FG,2019-03-23,10,Win_p,"11 Core Beliefs",940,200,23Mar19_10FG00
FG,2019-03-23,10,Win_s,"11 Core Beliefs",600,200,23Mar19_10FG00
FG,2019-03-23,10,Place_p,"6  Silver Dust",780,200,23Mar19_10FG00
FG,2019-03-23,10,Place_s,"6  Silver Dust",480,200,23Mar19_10FG00
FG,2019-03-23,10,Show_s,"2  Lone Sailor",360,200,23Mar19_10FG00
AQU,2019-01-26,8,Exacta,5-7,1080,100,26Jan19_08AQU00
AQU,2019-01-26,8,Trifecta,5-7-6,1500,50,26Jan19_08AQU00
AQU,2019-01-26,8,Superfecta,5-7-6-4,2292,10,26Jan19_08AQU00
AQU,2019-01-26,8,DailyDouble,2-5,1360,100,26Jan19_08AQU00
AQU,2019-01-26,8,Pick3,3-2-5,8350,100,26Jan19_08AQU00
AQU,2019-01-26,8,Win_w,"5  Mr. Buff",990,200,26Jan19_08AQU00
AQU,2019-01-26,8,Win_p,"5  Mr. Buff",320,200,26Jan19_08AQU00
AQU,2019-01-26,8,Win_s,"5  Mr. Buff",260,200,26Jan19_08AQU00
AQU,2019-01-26,8,Place_p,"7  Sunny Ridge",220,200,26Jan19_08AQU00
AQU,2019-01-26,8,Place_s,"7  Sunny Ridge",210,200,26Jan19_08AQU00
AQU,2019-01-26,8,Show_s,"6  Thebigfundamental",290,200,26Jan19_08AQU00
AQU,2018-12-29,8,Exacta,2-3,1780,100,29Dec18_08AQU00
AQU,2018-12-29,8,Trifecta,2-3-6,2075,50,29Dec18_08AQU00
AQU,2018-12-29,8,Superfecta,2-3-6-4,1752,10,29Dec18_08AQU00
AQU,2018-12-29,8,DailyDouble,2-2,1220,100,29Dec18_08AQU00
AQU,2018-12-29,8,Pick3,7-2-2,3675,100,29Dec18_08AQU00
AQU,2018-12-29,8,GrandSlam,1/2/3-1/4/7-1/2/3-2,1730,100,29Dec18_08AQU00
AQU,2018-12-29,8,Win_w,"2  Mr. Buff",740,200,29Dec18_08AQU00
AQU,2018-12-29,8,Win_p,"2  Mr. Buff",370,200,29Dec18_08AQU00
AQU,2018-12-29,8,Win_s,"2  Mr. Buff",260,200,29Dec18_08AQU00
AQU,2018-12-29,8,Place_p,"3  Twisted Tom",380,200,29Dec18_08AQU00
AQU,2018-12-29,8,Place_s,"3  Twisted Tom",290,200,29Dec18_08AQU00
AQU,2018-12-29,8,Show_s,"6  Control Group",250,200,29Dec18_08AQU00
AQU,2018-11-28,8,Exacta,7-6,2300,100,28Nov18_08AQU00
AQU,2018-11-28,8,Trifecta,7-6-3,4875,50,28Nov18_08AQU00
AQU,2018-11-28,8,Superfecta,7-6-3-4,1900,10,28Nov18_08AQU00
AQU,2018-11-28,8,DailyDouble,5-7,610,100,28Nov18_08AQU00
AQU,2018-11-28,8,Pick3,11-5-7,2975,100,28Nov18_08AQU00
AQU,2018-11-28,8,GrandSlam,2/5/6-1/9/11-1/5/6-5/7,720,100,28Nov18_08AQU00
AQU,2018-11-28,8,Win_w,"7  Mr. Buff",590,200,28Nov18_08AQU00
AQU,2018-11-28,8,Win_p,"7  Mr. Buff",390,200,28Nov18_08AQU00
AQU,2018-11-28,8,Win_s,"7  Mr. Buff",260,200,28Nov18_08AQU00
AQU,2018-11-28,8,Place_p,"6  Krewe Chief",950,200,28Nov18_08AQU00
AQU,2018-11-28,8,Place_s,"6  Krewe Chief",480,200,28Nov18_08AQU00
AQU,2018-11-28,8,Show_s,"3  Snap Decision",300,200,28Nov18_08AQU00
AQU,2018-11-14,6,Exacta,5-3,630,100,14Nov18_06AQU00
AQU,2018-11-14,6,Trifecta,5-3-1,1787,50,14Nov18_06AQU00
AQU,2018-11-14,6,Superfecta,5-3-1-6,1122,10,14Nov18_06AQU00
AQU,2018-11-14,6,DailyDouble,6-5,1180,100,14Nov18_06AQU00
AQU,2018-11-14,6,Pick3,12-6-5,6950,100,14Nov18_06AQU00
AQU,2018-11-14,6,Win_w,"5  Mr. Buff",530,200,14Nov18_06AQU00
AQU,2018-11-14,6,Win_p,"5  Mr. Buff",280,200,14Nov18_06AQU00
AQU,2018-11-14,6,Win_s,"5  Mr. Buff",240,200,14Nov18_06AQU00
AQU,2018-11-14,6,Place_p,"3  Point to Remember",330,200,14Nov18_06AQU00
AQU,2018-11-14,6,Place_s,"3  Point to Remember",290,200,14Nov18_06AQU00
AQU,2018-11-14,6,Show_s,"1  Hollywood Strike",410,200,14Nov18_06AQU00
BEL,2018-10-20,10,Exacta,10-4,1440,100,20Oct18_10BEL00
BEL,2018-10-20,10,Trifecta,10-4-11,6212,50,20Oct18_10BEL00
BEL,2018-10-20,10,Superfecta,10-4-11-7,8605,10,20Oct18_10BEL00
BEL,2018-10-20,10,DailyDouble,12-10,1120,100,20Oct18_10BEL00
BEL,2018-10-20,10,Pick3,4-12-10,11800,100,20Oct18_10BEL00
BEL,2018-10-20,10,GrandSlam,2/9/11-3/4/14-3/8/9/11/12-5/10,16450,100,20Oct18_10BEL00
BEL,2018-10-20,10,Win_w,"10 Pat On the Back",650,200,20Oct18_10BEL00
BEL,2018-10-20,10,Win_p,"10 Pat On the Back",350,200,20Oct18_10BEL00
BEL,2018-10-20,10,Win_s,"10 Pat On the Back",260,200,20Oct18_10BEL00
BEL,2018-10-20,10,Place_p,"4  Can You Diggit",530,200,20Oct18_10BEL00
BEL,2018-10-20,10,Place_s,"4  Can You Diggit",350,200,20Oct18_10BEL00
BEL,2018-10-20,10,Show_s,"11 Mr. Buff",590,200,20Oct18_10BEL00
SAR,2018-08-22,5,Exacta,4-6,670,100,22Aug18_05SAR00
SAR,2018-08-22,5,Trifecta,4-6-1,925,50,22Aug18_05SAR00
SAR,2018-08-22,5,Superfecta,4-6-1-7,882,10,22Aug18_05SAR00
SAR,2018-08-22,5,DailyDouble,7-4,720,100,22Aug18_05SAR00
SAR,2018-08-22,5,Pick3,9-7-4,3000,100,22Aug18_05SAR00
SAR,2018-08-22,5,Win_w,"4  Mr. Buff",360,200,22Aug18_05SAR00
SAR,2018-08-22,5,Win_p,"4  Mr. Buff",250,200,22Aug18_05SAR00
SAR,2018-08-22,5,Win_s,"4  Mr. Buff",220,200,22Aug18_05SAR00
SAR,2018-08-22,5,Place_p,"6  Blugrascat's Smile",340,200,22Aug18_05SAR00
SAR,2018-08-22,5,Place_s,"6  Blugrascat's Smile",260,200,22Aug18_05SAR00
SAR,2018-08-22,5,Show_s,"1A Cause I'm Alex",330,200,22Aug18_05SAR00
BEL,2018-07-04,7,Exacta,6-3,2490,100,04Jul18_07BEL00
BEL,2018-07-04,7,Trifecta,6-3-4,6787,50,04Jul18_07BEL00
BEL,2018-07-04,7,Superfecta,6-3-4-1,3550,10,04Jul18_07BEL00
BEL,2018-07-04,7,DailyDouble,3-6,2550,100,04Jul18_07BEL00
BEL,2018-07-04,7,Pick3,7-3-6,8550,100,04Jul18_07BEL00
BEL,2018-07-04,7,Win_w,"6  Runaway Lute",1080,200,04Jul18_07BEL00
BEL,2018-07-04,7,Win_p,"6  Runaway Lute",460,200,04Jul18_07BEL00
BEL,2018-07-04,7,Win_s,"6  Runaway Lute",350,200,04Jul18_07BEL00
BEL,2018-07-04,7,Place_p,"3  Riff Raff",630,200,04Jul18_07BEL00
BEL,2018-07-04,7,Place_s,"3  Riff Raff",440,200,04Jul18_07BEL00
BEL,2018-07-04,7,Show_s,"4  Stretch's Stone",460,200,04Jul18_07BEL00
BEL,2018-05-28,9,Exacta,8-10,1530,100,28May18_09BEL00
BEL,2018-05-28,9,Trifecta,8-10-1,4837,50,28May18_09BEL00
BEL,2018-05-28,9,Superfecta,8-10-1-7,3615,10,28May18_09BEL00
BEL,2018-05-28,9,DailyDouble,6-8,610,100,28May18_09BEL00
BEL,2018-05-28,9,Pick3,5-6-8,23025,100,28May18_09BEL00
BEL,2018-05-28,9,GrandSlam,NULL,1680,100,28May18_09BEL00
BEL,2018-05-28,9,Win_w,"8  Diversify",600,200,28May18_09BEL00
BEL,2018-05-28,9,Win_p,"8  Diversify",390,200,28May18_09BEL00
BEL,2018-05-28,9,Win_s,"8  Diversify",320,200,28May18_09BEL00
BEL,2018-05-28,9,Place_p,"10 Pat On the Back",480,200,28May18_09BEL00
BEL,2018-05-28,9,Place_s,"10 Pat On the Back",380,200,28May18_09BEL00
BEL,2018-05-28,9,Show_s,"1  Uncle Sigh",610,200,28May18_09BEL00
BEL,2018-05-12,6,Exacta,2-5,1760,100,12May18_06BEL00
BEL,2018-05-12,6,Trifecta,2-5-7,3512,50,12May18_06BEL00
BEL,2018-05-12,6,Superfecta,2-5-7-8,8730,10,12May18_06BEL00
BEL,2018-05-12,6,DailyDouble,5-2,1510,100,12May18_06BEL00
BEL,2018-05-12,6,Pick3,12-5-2,9075,100,12May18_06BEL00
BEL,2018-05-12,6,Win_w,"2  Patch",450,200,12May18_06BEL00
BEL,2018-05-12,6,Win_p,"2  Patch",330,200,12May18_06BEL00
BEL,2018-05-12,6,Win_s,"2  Patch",250,200,12May18_06BEL00
BEL,2018-05-12,6,Place_p,"5  Chris and Dave",740,200,12May18_06BEL00
BEL,2018-05-12,6,Place_s,"5  Chris and Dave",410,200,12May18_06BEL00
BEL,2018-05-12,6,Show_s,"7  Mr. Buff",280,200,12May18_06BEL00
AQU,2018-04-14,7,Exacta,7-6,21075,100,14Apr18_07AQU00
AQU,2018-04-14,7,Trifecta,7-6-5,48775,50,14Apr18_07AQU00
AQU,2018-04-14,7,Superfecta,7-6-5-1,17470,10,14Apr18_07AQU00
AQU,2018-04-14,7,DailyDouble,3-7,8600,100,14Apr18_07AQU00
AQU,2018-04-14,7,Pick3,1-3-7,28600,100,14Apr18_07AQU00
AQU,2018-04-14,7,Win_w,"7  Sir Ballantine",3060,200,14Apr18_07AQU00
AQU,2018-04-14,7,Win_p,"7  Sir Ballantine",1140,200,14Apr18_07AQU00
AQU,2018-04-14,7,Win_s,"7  Sir Ballantine",810,200,14Apr18_07AQU00
AQU,2018-04-14,7,Place_p,"6  Exulting",2120,200,14Apr18_07AQU00
AQU,2018-04-14,7,Place_s,"6  Exulting",1120,200,14Apr18_07AQU00
AQU,2018-04-14,7,Show_s,"5  Ekhtibaar",380,200,14Apr18_07AQU00
AQU,2018-03-17,7,Exacta,3-8,285,100,17Mar18_07AQU00
AQU,2018-03-17,7,Trifecta,3-8-5,330,50,17Mar18_07AQU00
AQU,2018-03-17,7,Superfecta,3-8-5-1,184,10,17Mar18_07AQU00
AQU,2018-03-17,7,DailyDouble,1-3,2170,100,17Mar18_07AQU00
AQU,2018-03-17,7,Pick3,5-1-3,12650,100,17Mar18_07AQU00
AQU,2018-03-17,7,Win_w,"3  Backyard Heaven",340,200,17Mar18_07AQU00
AQU,2018-03-17,7,Win_p,"3  Backyard Heaven",230,200,17Mar18_07AQU00
AQU,2018-03-17,7,Win_s,"3  Backyard Heaven",210,200,17Mar18_07AQU00
AQU,2018-03-17,7,Place_p,"8  Mr. Buff",260,200,17Mar18_07AQU00
AQU,2018-03-17,7,Place_s,"8  Mr. Buff",220,200,17Mar18_07AQU00
AQU,2018-03-17,7,Show_s,"5  Starship Zeus",250,200,17Mar18_07AQU00
AQU,2018-02-17,8,Exacta,4-1,1180,100,17Feb18_08AQU00
AQU,2018-02-17,8,Trifecta,4-1-8,1287,50,17Feb18_08AQU00
AQU,2018-02-17,8,Superfecta,4-1-8-5,655,10,17Feb18_08AQU00
AQU,2018-02-17,8,DailyDouble,3-4,1020,100,17Feb18_08AQU00
AQU,2018-02-17,8,Pick3,2-3-4,3325,100,17Feb18_08AQU00
AQU,2018-02-17,8,GrandSlam,1/2/4-2/4/5-3/5/8-4,1840,100,17Feb18_08AQU00
AQU,2018-02-17,8,Win_w,"4  Preservationist",650,200,17Feb18_08AQU00
AQU,2018-02-17,8,Win_p,"4  Preservationist",380,200,17Feb18_08AQU00
AQU,2018-02-17,8,Win_s,"4  Preservationist",260,200,17Feb18_08AQU00
AQU,2018-02-17,8,Place_p,"1  Mr. Buff",450,200,17Feb18_08AQU00
AQU,2018-02-17,8,Place_s,"1  Mr. Buff",240,200,17Feb18_08AQU00
AQU,2018-02-17,8,Show_s,"8  Hammerin Aamer",260,200,17Feb18_08AQU00
AQU,2018-01-20,7,Exacta,2-1,1620,100,20Jan18_07AQU00
AQU,2018-01-20,7,Trifecta,2-1-6,2125,50,20Jan18_07AQU00
AQU,2018-01-20,7,Superfecta,2-1-6-5,2470,10,20Jan18_07AQU00
AQU,2018-01-20,7,DailyDouble,1-2,1220,100,20Jan18_07AQU00
AQU,2018-01-20,7,Pick3,7-1-2,4700,100,20Jan18_07AQU00
AQU,2018-01-20,7,Win_w,"2  Spieth",800,200,20Jan18_07AQU00
AQU,2018-01-20,7,Win_p,"2  Spieth",400,200,20Jan18_07AQU00
AQU,2018-01-20,7,Win_s,"2  Spieth",230,200,20Jan18_07AQU00
AQU,2018-01-20,7,Place_p,"1  Mr. Buff",580,200,20Jan18_07AQU00
AQU,2018-01-20,7,Place_s,"1  Mr. Buff",290,200,20Jan18_07AQU00
AQU,2018-01-20,7,Show_s,"6  Hammerin Aamer",220,200,20Jan18_07AQU00
AQU,2017-12-01,8,Exacta,1-3,3625,100,01Dec17_08AQU00
AQU,2017-12-01,8,Trifecta,1-3-2,3550,50,01Dec17_08AQU00
AQU,2017-12-01,8,Superfecta,1-3-2-6,2262,10,01Dec17_08AQU00
AQU,2017-12-01,8,DailyDouble,1-1,2775,100,01Dec17_08AQU00
AQU,2017-12-01,8,Pick3,3-1-1,112900,100,01Dec17_08AQU00
AQU,2017-12-01,8,GrandSlam,4/5/8-1/3/8-1/2/5-1,1980,100,01Dec17_08AQU00
AQU,2017-12-01,8,Win_w,"1  Flash Trading",1280,200,01Dec17_08AQU00
AQU,2017-12-01,8,Win_p,"1  Flash Trading",590,200,01Dec17_08AQU00
AQU,2017-12-01,8,Win_s,"1  Flash Trading",330,200,01Dec17_08AQU00
AQU,2017-12-01,8,Place_p,"3  Westwood",510,200,01Dec17_08AQU00
AQU,2017-12-01,8,Place_s,"3  Westwood",340,200,01Dec17_08AQU00
AQU,2017-12-01,8,Show_s,"2  Forest Blue",250,200,01Dec17_08AQU00
BEL,2017-10-15,8,Exacta,3-1,1020,100,15Oct17_08BEL00
BEL,2017-10-15,8,Trifecta,3-1-2,1450,50,15Oct17_08BEL00
BEL,2017-10-15,8,Superfecta,3-1-2-4,705,10,15Oct17_08BEL00
BEL,2017-10-15,8,DailyDouble,8-3,4200,100,15Oct17_08BEL00
BEL,2017-10-15,8,Pick3,7-8-3,29450,100,15Oct17_08BEL00
BEL,2017-10-15,8,GrandSlam,4/10/11-3/5/7-1/8/10-3,24500,100,15Oct17_08BEL00
BEL,2017-10-15,8,Win_w,"3  Mr. Buff",490,200,15Oct17_08BEL00
BEL,2017-10-15,8,Win_p,"3  Mr. Buff",310,200,15Oct17_08BEL00
BEL,2017-10-15,8,Win_s,"3  Mr. Buff",250,200,15Oct17_08BEL00
BEL,2017-10-15,8,Place_p,"1  Giantinthemoonlite",500,200,15Oct17_08BEL00
BEL,2017-10-15,8,Place_s,"1  Giantinthemoonlite",330,200,15Oct17_08BEL00
BEL,2017-10-15,8,Show_s,"2  Nobody Move",350,200,15Oct17_08BEL00
AQU,2017-04-02,6,Exacta,7-1,1440,200,02Apr17_06AQU00
AQU,2017-04-02,6,Trifecta,7-1-5,1900,200,02Apr17_06AQU00
AQU,2017-04-02,6,Superfecta,7-1-5-6,5750,200,02Apr17_06AQU00
AQU,2017-04-02,6,DailyDouble,5-7,1460,200,02Apr17_06AQU00
AQU,2017-04-02,6,Pick3,1-5-7,36150,200,02Apr17_06AQU00
AQU,2017-04-02,6,Win_w,"7  Mr. Buff",470,200,02Apr17_06AQU00
AQU,2017-04-02,6,Win_p,"7  Mr. Buff",280,200,02Apr17_06AQU00
AQU,2017-04-02,6,Win_s,"7  Mr. Buff",210,200,02Apr17_06AQU00
AQU,2017-04-02,6,Place_p,"1  Toga Challenger",300,200,02Apr17_06AQU00
AQU,2017-04-02,6,Place_s,"1  Toga Challenger",250,200,02Apr17_06AQU00
AQU,2017-04-02,6,Show_s,"5  Dynamax Prime",210,200,02Apr17_06AQU00
AQU,2017-02-24,6,Exacta,9-1,2880,200,24Feb17_06AQU00
AQU,2017-02-24,6,Trifecta,9-1-5,13150,200,24Feb17_06AQU00
AQU,2017-02-24,6,Superfecta,9-1-5-4,58600,200,24Feb17_06AQU00
AQU,2017-02-24,6,DailyDouble,1-9,5500,200,24Feb17_06AQU00
AQU,2017-02-24,6,Pick3,5-1-9,18000,200,24Feb17_06AQU00
AQU,2017-02-24,6,Win_w,"9  Stretch's Stone",640,200,24Feb17_06AQU00
AQU,2017-02-24,6,Win_p,"9  Stretch's Stone",430,200,24Feb17_06AQU00
AQU,2017-02-24,6,Win_s,"9  Stretch's Stone",360,200,24Feb17_06AQU00
AQU,2017-02-24,6,Place_p,"1A Mr. Buff",490,200,24Feb17_06AQU00
AQU,2017-02-24,6,Place_s,"1A Mr. Buff",350,200,24Feb17_06AQU00
AQU,2017-02-24,6,Show_s,"5  Dynamax Prime",510,200,24Feb17_06AQU00
AQU,2017-01-13,6,Exacta,1-3,3340,200,13Jan17_06AQU00
AQU,2017-01-13,6,Trifecta,1-3-4,12150,200,13Jan17_06AQU00
AQU,2017-01-13,6,Superfecta,1-3-4-7,44500,200,13Jan17_06AQU00
AQU,2017-01-13,6,DailyDouble,4-1,10600,200,13Jan17_06AQU00
AQU,2017-01-13,6,Pick3,4-4-1,49550,200,13Jan17_06AQU00
AQU,2017-01-13,6,Win_w,"1  Tribecca",1220,200,13Jan17_06AQU00
AQU,2017-01-13,6,Win_p,"1  Tribecca",530,200,13Jan17_06AQU00
AQU,2017-01-13,6,Win_s,"1  Tribecca",390,200,13Jan17_06AQU00
AQU,2017-01-13,6,Place_p,"3  Remstin",310,200,13Jan17_06AQU00
AQU,2017-01-13,6,Place_s,"3  Remstin",260,200,13Jan17_06AQU00
AQU,2017-01-13,6,Show_s,"4  Mr. Buff",340,200,13Jan17_06AQU00
AQU,2016-11-25,5,Exacta,2-4,11700,200,25Nov16_05AQU00
AQU,2016-11-25,5,Trifecta,2-4-11,92200,200,25Nov16_05AQU00
AQU,2016-11-25,5,Superfecta,2-4-11-6,836300,200,25Nov16_05AQU00
AQU,2016-11-25,5,DailyDouble,6-2,2980,200,25Nov16_05AQU00
AQU,2016-11-25,5,Pick3,3-6-2,5400,200,25Nov16_05AQU00
AQU,2016-11-25,5,Pick4,12-3/6-6-2/7/12/13,37000,200,25Nov16_05AQU00
AQU,2016-11-25,5,Pick5,6-12-3/6-6-2/7/12/13,145500,200,25Nov16_05AQU00
AQU,2016-11-25,5,Win_w,"2  Mo Maverick",620,200,25Nov16_05AQU00
AQU,2016-11-25,5,Win_p,"2  Mo Maverick",450,200,25Nov16_05AQU00
AQU,2016-11-25,5,Win_s,"2  Mo Maverick",340,200,25Nov16_05AQU00
AQU,2016-11-25,5,Place_p,"4  Manifest Destiny",1620,200,25Nov16_05AQU00
AQU,2016-11-25,5,Place_s,"4  Manifest Destiny",1100,200,25Nov16_05AQU00
AQU,2016-11-25,5,Show_s,"11 D'yer Mak'er",820,200,25Nov16_05AQU00
BEL,2016-10-22,7,Exacta,8-10,24100,200,22Oct16_07BEL00
BEL,2016-10-22,7,Trifecta,8-10-4,138000,200,22Oct16_07BEL00
BEL,2016-10-22,7,Superfecta,8-10-4-9,998600,200,22Oct16_07BEL00
BEL,2016-10-22,7,DailyDouble,5-8,20600,200,22Oct16_07BEL00
BEL,2016-10-22,7,Pick3,9-5-8,90900,200,22Oct16_07BEL00
BEL,2016-10-22,7,Win_w,"8  Pat On the Back",4320,200,22Oct16_07BEL00
BEL,2016-10-22,7,Win_p,"8  Pat On the Back",1360,200,22Oct16_07BEL00
BEL,2016-10-22,7,Win_s,"8  Pat On the Back",620,200,22Oct16_07BEL00
BEL,2016-10-22,7,Place_p,"10 Tellmeafookystory",550,200,22Oct16_07BEL00
BEL,2016-10-22,7,Place_s,"10 Tellmeafookystory",330,200,22Oct16_07BEL00
BEL,2016-10-22,7,Show_s,"4  Gold for the King",350,200,22Oct16_07BEL00
BEL,2016-09-23,6,Exacta,1-9,5100,200,23Sep16_06BEL00
BEL,2016-09-23,6,Trifecta,1-9-7,14750,200,23Sep16_06BEL00
BEL,2016-09-23,6,Superfecta,1-9-7-12,84500,200,23Sep16_06BEL00
BEL,2016-09-23,6,DailyDouble,2-1,2640,200,23Sep16_06BEL00
BEL,2016-09-23,6,Pick3,5-2-1,12750,200,23Sep16_06BEL00
BEL,2016-09-23,6,Win_w,"1  Mr. Buff",710,200,23Sep16_06BEL00
BEL,2016-09-23,6,Win_p,"1  Mr. Buff",440,200,23Sep16_06BEL00
BEL,2016-09-23,6,Win_s,"1  Mr. Buff",320,200,23Sep16_06BEL00
BEL,2016-09-23,6,Place_p,"9  Conquest Prankster",650,200,23Sep16_06BEL00
BEL,2016-09-23,6,Place_s,"9  Conquest Prankster",450,200,23Sep16_06BEL00
BEL,2016-09-23,6,Show_s,"7  Calculated Risker",290,200,23Sep16_06BEL00
SAR,2016-08-08,6,Exacta,2-4,850,200,08Aug16_06SAR00
SAR,2016-08-08,6,Trifecta,2-4-1,4020,200,08Aug16_06SAR00
SAR,2016-08-08,6,Superfecta,2-4-1-7,15850,200,08Aug16_06SAR00
SAR,2016-08-08,6,DailyDouble,2-2,1520,200,08Aug16_06SAR00
SAR,2016-08-08,6,Pick3,1-2-2,5100,200,08Aug16_06SAR00
SAR,2016-08-08,6,Win_w,"2  Syndergaard",390,200,08Aug16_06SAR00
SAR,2016-08-08,6,Win_p,"2  Syndergaard",270,200,08Aug16_06SAR00
SAR,2016-08-08,6,Win_s,"2  Syndergaard",240,200,08Aug16_06SAR00
SAR,2016-08-08,6,Place_p,"4  Mission Command",270,200,08Aug16_06SAR00
SAR,2016-08-08,6,Place_s,"4  Mission Command",240,200,08Aug16_06SAR00
SAR,2016-08-08,6,Show_s,"1A Heavy Meddle",520,200,08Aug16_06SAR00
AQU,2019-02-17,7,Exacta,1-2,990,100,17Feb19_07AQU00
AQU,2019-02-17,7,Trifecta,1-2-4,1205,50,17Feb19_07AQU00
AQU,2019-02-17,7,Superfecta,1-2-4-3,842,10,17Feb19_07AQU00
AQU,2019-02-17,7,DailyDouble,3-1,2725,100,17Feb19_07AQU00
AQU,2019-02-17,7,Pick3,5-3-1,11550,100,17Feb19_07AQU00
AQU,2019-02-17,7,GrandSlam,"1,2,3,6/4,5,6,7/3,4,6/1",620,100,17Feb19_07AQU00
AQU,2019-02-17,7,Win_w,"1  Honor Up",680,200,17Feb19_07AQU00
AQU,2019-02-17,7,Win_p,"1  Honor Up",380,200,17Feb19_07AQU00
AQU,2019-02-17,7,Win_s,"1  Honor Up",230,200,17Feb19_07AQU00
AQU,2019-02-17,7,Place_p,"2  Syndergaard",380,200,17Feb19_07AQU00
AQU,2019-02-17,7,Place_s,"2  Syndergaard",260,200,17Feb19_07AQU00
AQU,2019-02-17,7,Show_s,"4  Twisted Tom",230,200,17Feb19_07AQU00
SAR,2017-07-30,8,Exacta,5-6,32900,200,30Jul17_08SAR00
SAR,2017-07-30,8,Trifecta,5-6-2,94700,200,30Jul17_08SAR00
SAR,2017-07-30,8,Superfecta,5-6-2-3,731200,200,30Jul17_08SAR00
SAR,2017-07-30,8,DailyDouble,5-5,50200,200,30Jul17_08SAR00
SAR,2017-07-30,8,Pick3,8-5-5,179100,200,30Jul17_08SAR00
SAR,2017-07-30,8,Win_w,"5  Rectify",1420,200,30Jul17_08SAR00
SAR,2017-07-30,8,Win_p,"5  Rectify",870,200,30Jul17_08SAR00
SAR,2017-07-30,8,Win_s,"5  Rectify",540,200,30Jul17_08SAR00
SAR,2017-07-30,8,Place_p,"6  Runaway Lute",2060,200,30Jul17_08SAR00
SAR,2017-07-30,8,Place_s,"6  Runaway Lute",850,200,30Jul17_08SAR00
SAR,2017-07-30,8,Show_s,"2  Nobody Move",340,200,30Jul17_08SAR00
CD,2017-04-29,9,Exacta,4-3,15040,200,29Apr17_09CD00
CD,2017-04-29,9,Trifecta,4-3-6,42180,200,29Apr17_09CD00
CD,2017-04-29,9,Superfecta,4-3-6-1,32300,100,29Apr17_09CD00
CD,2017-04-29,9,DailyDouble,5-4,9790,100,29Apr17_09CD00
CD,2017-04-29,9,Pick3,7-5-4,118910,100,29Apr17_09CD00
CD,2017-04-29,9,Win_w,"4  The Money Monster",1700,200,29Apr17_09CD00
CD,2017-04-29,9,Win_p,"4  The Money Monster",760,200,29Apr17_09CD00
CD,2017-04-29,9,Win_s,"4  The Money Monster",620,200,29Apr17_09CD00
CD,2017-04-29,9,Place_p,"3  En Hanse",980,200,29Apr17_09CD00
CD,2017-04-29,9,Place_s,"3  En Hanse",720,200,29Apr17_09CD00
CD,2017-04-29,9,Show_s,"6  Conquest Wildcat",400,200,29Apr17_09CD00
SA,2016-11-05,8,Exacta,5-10,1970,100,05Nov16_08SA00
SA,2016-11-05,8,Trifecta,5-10-9,7235,50,05Nov16_08SA00
SA,2016-11-05,8,Superfecta,5-10-9-11,128420,100,05Nov16_08SA00
SA,2016-11-05,8,DailyDouble,2-5,6500,200,05Nov16_08SA00
SA,2016-11-05,8,Pick3,2-2-5,16890,100,05Nov16_08SA00
SA,2016-11-05,8,Win_w,"5  Classic Empire",1100,200,05Nov16_08SA00
SA,2016-11-05,8,Win_p,"5  Classic Empire",500,200,05Nov16_08SA00
SA,2016-11-05,8,Win_s,"5  Classic Empire",380,200,05Nov16_08SA00
SA,2016-11-05,8,Place_p,"10 Not This Time",460,200,05Nov16_08SA00
SA,2016-11-05,8,Place_s,"10 Not This Time",340,200,05Nov16_08SA00
SA,2016-11-05,8,Show_s,"9  Practical Joke",460,200,05Nov16_08SA00
BEL,2016-10-08,8,Exacta,1-3,2200,200,08Oct16_08BEL00
BEL,2016-10-08,8,Trifecta,1-3-5,5000,200,08Oct16_08BEL00
BEL,2016-10-08,8,Superfecta,1-3-5-6,10200,200,08Oct16_08BEL00
BEL,2016-10-08,8,DailyDouble,5-1,3720,200,08Oct16_08BEL00
BEL,2016-10-08,8,Pick3,5-5-1,7600,200,08Oct16_08BEL00
BEL,2016-10-08,8,Win_w,"1  Practical Joke",790,200,08Oct16_08BEL00
BEL,2016-10-08,8,Win_p,"1  Practical Joke",390,200,08Oct16_08BEL00
BEL,2016-10-08,8,Win_s,"1  Practical Joke",260,200,08Oct16_08BEL00
BEL,2016-10-08,8,Place_p,"3  Syndergaard",360,200,08Oct16_08BEL00
BEL,2016-10-08,8,Place_s,"3  Syndergaard",270,200,08Oct16_08BEL00
BEL,2016-10-08,8,Show_s,"5  Favorable Outcome",260,200,08Oct16_08BEL00
